Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/statuses/114565719540225169/unbookmark,3,0,180.0,525.4890036691601,153.31295900978148,1238.8116829970386,1783.3333333333333,0.0032615610008912524,0.0,180,180,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/statuses/114565719540225169/unfavourite,2,0,364.8351339797955,406.91135049564764,364.8351339797955,448.9875670114998,1782.0,0.002174374000594168,0.0,450,450,450,450,450,450,450,450,450,450,450
POST,/api/v1/statuses/114565719540225169/unreblog,1,0,193.7318120035343,193.7318120035343,193.7318120035343,193.7318120035343,1784.0,0.001087187000297084,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565719584567912/reblog,1,0,272.4826170015149,272.4826170015149,272.4826170015149,272.4826170015149,3265.0,0.001087187000297084,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/api/v1/statuses/114565719677897870,1,0,141.82341599371284,141.82341599371284,141.82341599371284,141.82341599371284,1780.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565719677897870/bookmark,1,0,240.031989000272,240.031989000272,240.031989000272,240.031989000272,1779.0,0.001087187000297084,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/api/v1/statuses/114565719677897870/context,1,0,133.4240449941717,133.4240449941717,133.4240449941717,133.4240449941717,33.0,0.001087187000297084,0.0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565719677897870/unbookmark,1,0,2042.6461099996231,2042.6461099996231,2042.6461099996231,2042.6461099996231,1788.0,0.001087187000297084,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/statuses/114565719677897870/unreblog,1,0,133.25454300502315,133.25454300502315,133.25454300502315,133.25454300502315,1780.0,0.001087187000297084,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/v1/statuses/114565719747550300,1,0,434.98712399741635,434.98712399741635,434.98712399741635,434.98712399741635,1784.0,0.001087187000297084,0.0,430,430,430,430,430,430,430,430,430,430,430
POST,/api/v1/statuses/114565719747550300/favourite,1,0,238.35842800326645,238.35842800326645,238.35842800326645,238.35842800326645,1784.0,0.001087187000297084,0.0,240,240,240,240,240,240,240,240,240,240,240
POST,/api/v1/statuses/114565719747550300/reblog,1,0,413.8000149978325,413.8000149978325,413.8000149978325,413.8000149978325,3268.0,0.001087187000297084,0.0,410,410,410,410,410,410,410,410,410,410,410
POST,/api/v1/statuses/114565719747550300/unbookmark,1,0,365.24968201410957,365.24968201410957,365.24968201410957,365.24968201410957,1784.0,0.001087187000297084,0.0,370,370,370,370,370,370,370,370,370,370,370
POST,/api/v1/statuses/114565719748716142/favourite,1,0,192.23772300756536,192.23772300756536,192.23772300756536,192.23772300756536,1770.0,0.001087187000297084,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/v1/statuses/114565719827588494,1,0,153.95100199384615,153.95100199384615,153.95100199384615,153.95100199384615,1771.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565719827588494/context,1,0,148.32579498761334,148.32579498761334,148.32579498761334,148.32579498761334,33.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565719827588494/reblog,1,0,236.41981597756967,236.41981597756967,236.41981597756967,236.41981597756967,3253.0,0.001087187000297084,0.0,240,240,240,240,240,240,240,240,240,240,240
POST,/api/v1/statuses/114565719827588494/unbookmark,1,0,167.89958599838428,167.89958599838428,167.89958599838428,167.89958599838428,1770.0,0.001087187000297084,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565719827588494/unreblog,1,0,155.89379399898462,155.89379399898462,155.89379399898462,155.89379399898462,1772.0,0.001087187000297084,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565719851883769/favourite,2,0,170.94535299111158,299.2161549918819,170.94535299111158,427.48695699265227,1785.0,0.002174374000594168,0.0,430,430,430,430,430,430,430,430,430,430,430
POST,/api/v1/statuses/114565719851883769/unfavourite,1,0,140.34261598135345,140.34261598135345,140.34261598135345,140.34261598135345,1786.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565719851883769/unreblog,2,0,150.0,207.20522150804754,149.62710801046342,264.78333500563167,1786.0,0.002174374000594168,0.0,260,260,260,260,260,260,260,260,260,260,260
POST,/api/v1/statuses/114565719871249738/unbookmark,2,0,154.16709100827575,206.63396549934987,154.16709100827575,259.100839990424,1783.0,0.002174374000594168,0.0,260,260,260,260,260,260,260,260,260,260,260
POST,/api/v1/statuses/114565719871249738/unreblog,1,0,269.24678499926813,269.24678499926813,269.24678499926813,269.24678499926813,1775.0,0.001087187000297084,0.0,270,270,270,270,270,270,270,270,270,270,270
POST,/api/v1/statuses/114565719894692631/unbookmark,1,0,157.81246099504642,157.81246099504642,157.81246099504642,157.81246099504642,1794.0,0.001087187000297084,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565720007151312/unfavourite,1,0,146.94339298876002,146.94339298876002,146.94339298876002,146.94339298876002,1771.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565720025144819/reblog,1,0,266.6194320190698,266.6194320190698,266.6194320190698,266.6194320190698,3254.0,0.001087187000297084,0.0,270,270,270,270,270,270,270,270,270,270,270
POST,/api/v1/statuses/114565720028789652/favourite,2,0,232.84884201711975,402.974044016446,232.84884201711975,573.0992460157722,1774.0,0.002174374000594168,0.0,570,570,570,570,570,570,570,570,570,570,570
POST,/api/v1/statuses/114565720028789652/unbookmark,1,0,446.6922749998048,446.6922749998048,446.6922749998048,446.6922749998048,1774.0,0.001087187000297084,0.0,450,450,450,450,450,450,450,450,450,450,450
POST,/api/v1/statuses/114565720028789652/unreblog,1,0,265.42589100426994,265.42589100426994,265.42589100426994,265.42589100426994,1775.0,0.001087187000297084,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/api/v1/statuses/114565720029268428,2,0,143.57257599476725,155.4910840059165,143.57257599476725,167.40959201706573,1775.0,0.002174374000594168,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565720029268428/bookmark,2,0,342.4945219885558,399.53425199200865,342.4945219885558,456.5739819954615,1774.5,0.002174374000594168,0.0,460,460,460,460,460,460,460,460,460,460,460
GET,/api/v1/statuses/114565720029268428/context,1,0,405.9035100217443,405.9035100217443,405.9035100217443,405.9035100217443,33.0,0.001087187000297084,0.0,410,410,410,410,410,410,410,410,410,410,410
POST,/api/v1/statuses/114565720029268428/favourite,5,0,340.0,296.8462895951234,157.19213700504042,488.22481199749745,1775.6,0.0054359350014854205,0.0,340,340,340,490,490,490,490,490,490,490,490
POST,/api/v1/statuses/114565720029268428/reblog,1,0,361.95009300718084,361.95009300718084,361.95009300718084,361.95009300718084,3256.0,0.001087187000297084,0.0,360,360,360,360,360,360,360,360,360,360,360
POST,/api/v1/statuses/114565720029268428/unbookmark,2,0,2041.3273209996987,2056.973469996592,2041.3273209996987,2072.6196189934853,1773.0,0.002174374000594168,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
POST,/api/v1/statuses/114565720029268428/unreblog,2,0,150.0,220.62978248868603,145.71843697922304,295.541127998149,1777.0,0.002174374000594168,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/api/v1/statuses/114565720062703892,1,0,213.60791099141352,213.60791099141352,213.60791099141352,213.60791099141352,1774.0,0.001087187000297084,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565720062703892/bookmark,3,0,240.0,376.05669599724934,171.64871899876744,718.6271039827261,1779.6666666666667,0.0032615610008912524,0.0,240,240,720,720,720,720,720,720,720,720,720
GET,/api/v1/statuses/114565720062703892/context,2,0,160.0,405.8250384987332,158.41612900840119,653.2339479890652,3196.0,0.002174374000594168,0.0,650,650,650,650,650,650,650,650,650,650,650
POST,/api/v1/statuses/114565720062703892/favourite,3,0,162.4611179868225,237.53538032178767,162.4611179868225,385.7855109963566,1779.6666666666667,0.0032615610008912524,0.0,160,160,390,390,390,390,390,390,390,390,390
POST,/api/v1/statuses/114565720062703892/reblog,1,0,1061.0971259884536,1061.0971259884536,1061.0971259884536,1061.0971259884536,3269.0,0.001087187000297084,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/api/v1/statuses/114565720062703892/unbookmark,3,0,1400.0,1057.1801466673303,174.55353698460385,1582.1236589981709,1774.6666666666667,0.0032615610008912524,0.0,1400,1400,1600,1600,1600,1600,1600,1600,1600,1600,1600
POST,/api/v1/statuses/114565720062703892/unfavourite,2,0,170.0,183.75747550453525,168.32197201438248,199.19297899468802,1777.5,0.002174374000594168,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565720062703892/unreblog,2,0,140.0,139.24978049180936,137.62944299378432,140.8701179898344,1782.0,0.002174374000594168,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/v1/statuses/114565720148481329,1,0,237.97634200309403,237.97634200309403,237.97634200309403,237.97634200309403,1771.0,0.001087187000297084,0.0,240,240,240,240,240,240,240,240,240,240,240
POST,/api/v1/statuses/114565720148481329/bookmark,1,0,209.57484099199064,209.57484099199064,209.57484099199064,209.57484099199064,1770.0,0.001087187000297084,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565720148481329/favourite,1,0,279.7870720096398,279.7870720096398,279.7870720096398,279.7870720096398,1771.0,0.001087187000297084,0.0,280,280,280,280,280,280,280,280,280,280,280
POST,/api/v1/statuses/114565720148481329/unbookmark,1,0,887.4457250058185,887.4457250058185,887.4457250058185,887.4457250058185,1779.0,0.001087187000297084,0.0,890,890,890,890,890,890,890,890,890,890,890
GET,/api/v1/statuses/114565720153178091,1,0,448.5479629947804,448.5479629947804,448.5479629947804,448.5479629947804,1772.0,0.001087187000297084,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/api/v1/statuses/114565720153178091/context,2,0,170.0,230.4505894862814,168.40950198820792,292.49167698435485,33.0,0.002174374000594168,0.0,290,290,290,290,290,290,290,290,290,290,290
POST,/api/v1/statuses/114565720153178091/favourite,1,0,337.1593699848745,337.1593699848745,337.1593699848745,337.1593699848745,1773.0,0.001087187000297084,0.0,340,340,340,340,340,340,340,340,340,340,340
POST,/api/v1/statuses/114565720153178091/reblog,1,0,521.7701960064005,521.7701960064005,521.7701960064005,521.7701960064005,3252.0,0.001087187000297084,0.0,520,520,520,520,520,520,520,520,520,520,520
POST,/api/v1/statuses/114565720153178091/unbookmark,2,0,173.32012997940183,223.39757699228358,173.32012997940183,273.4750240051653,1773.0,0.002174374000594168,0.0,270,270,270,270,270,270,270,270,270,270,270
POST,/api/v1/statuses/114565720153178091/unreblog,1,0,246.37954702484421,246.37954702484421,246.37954702484421,246.37954702484421,1773.0,0.001087187000297084,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/api/v1/statuses/114565720366604866,2,0,153.94345400272869,156.0447419906268,153.94345400272869,158.1460299785249,1786.0,0.002174374000594168,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565720366604866/context,1,0,135.42690299800597,135.42690299800597,135.42690299800597,135.42690299800597,33.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565720366604866/favourite,4,0,160.0,261.2397375050932,158.57373201288283,370.2358120062854,1785.0,0.004348748001188336,0.0,360,360,370,370,370,370,370,370,370,370,370
POST,/api/v1/statuses/114565720366604866/reblog,1,0,653.8328070018906,653.8328070018906,653.8328070018906,653.8328070018906,3265.0,0.001087187000297084,0.0,650,650,650,650,650,650,650,650,650,650,650
POST,/api/v1/statuses/114565720366604866/unbookmark,3,0,450.0,450.5726520049696,338.9334490057081,565.3565140091814,1786.3333333333333,0.0032615610008912524,0.0,450,450,570,570,570,570,570,570,570,570,570
POST,/api/v1/statuses/114565720366604866/unfavourite,2,0,150.0,170.3775255009532,148.45232499646954,192.30272600543685,1787.0,0.002174374000594168,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565720366604866/unreblog,2,0,210.0,432.694202507264,205.87490501930006,659.5134999952279,1786.0,0.002174374000594168,0.0,660,660,660,660,660,660,660,660,660,660,660
POST,/api/v1/statuses/114565720367590991/bookmark,1,0,418.2996199815534,418.2996199815534,418.2996199815534,418.2996199815534,1774.0,0.001087187000297084,0.0,420,420,420,420,420,420,420,420,420,420,420
POST,/api/v1/statuses/114565720367590991/unbookmark,1,0,961.2921010120772,961.2921010120772,961.2921010120772,961.2921010120772,1783.0,0.001087187000297084,0.0,960,960,960,960,960,960,960,960,960,960,960
GET,/api/v1/statuses/114565720497354449,1,0,274.5618630142417,274.5618630142417,274.5618630142417,274.5618630142417,1768.0,0.001087187000297084,0.0,270,270,270,270,270,270,270,270,270,270,270
POST,/api/v1/statuses/114565720497354449/bookmark,5,0,230.0,343.3379065885674,213.81599898450077,582.3503639840055,1771.6,0.0054359350014854205,0.0,230,480,480,580,580,580,580,580,580,580,580
POST,/api/v1/statuses/114565720497354449/favourite,3,0,370.0,373.9847359926595,187.8773939970415,568.7643049750477,1773.3333333333333,0.0032615610008912524,0.0,370,370,570,570,570,570,570,570,570,570,570
POST,/api/v1/statuses/114565720497354449/reblog,1,0,721.6208360041492,721.6208360041492,721.6208360041492,721.6208360041492,3253.0,0.001087187000297084,0.0,720,720,720,720,720,720,720,720,720,720,720
POST,/api/v1/statuses/114565720497354449/unbookmark,5,0,1600.0,1171.8557542015333,147.37417799187824,2046.6422860044986,1771.2,0.0054359350014854205,0.0,1600,1700,1700,2000,2000,2000,2000,2000,2000,2000,2000
POST,/api/v1/statuses/114565720497354449/unfavourite,2,0,162.84267901210114,357.6499210030306,162.84267901210114,552.4571629939601,1777.0,0.002174374000594168,0.0,550,550,550,550,550,550,550,550,550,550,550
POST,/api/v1/statuses/114565720541231609/favourite,1,0,171.06362502090633,171.06362502090633,171.06362502090633,171.06362502090633,1779.0,0.001087187000297084,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565720575536516/bookmark,1,0,215.96470498479903,215.96470498479903,215.96470498479903,215.96470498479903,1792.0,0.001087187000297084,0.0,220,220,220,220,220,220,220,220,220,220,220
POST,/api/v1/statuses/114565720575536516/favourite,1,0,398.68096899590455,398.68096899590455,398.68096899590455,398.68096899590455,1793.0,0.001087187000297084,0.0,400,400,400,400,400,400,400,400,400,400,400
POST,/api/v1/statuses/114565720575536516/unbookmark,1,0,1448.7811609869823,1448.7811609869823,1448.7811609869823,1448.7811609869823,1785.0,0.001087187000297084,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
POST,/api/v1/statuses/114565720575536516/unfavourite,1,0,174.3778589880094,174.3778589880094,174.3778589880094,174.3778589880094,1793.0,0.001087187000297084,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565720588335351/favourite,1,0,167.87761499290355,167.87761499290355,167.87761499290355,167.87761499290355,1778.0,0.001087187000297084,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565720588335351/reblog,1,0,377.41203999030404,377.41203999030404,377.41203999030404,377.41203999030404,3260.0,0.001087187000297084,0.0,380,380,380,380,380,380,380,380,380,380,380
POST,/api/v1/statuses/114565720588335351/unfavourite,2,0,230.24107300443575,256.99675899522845,230.24107300443575,283.75244498602115,1779.0,0.002174374000594168,0.0,280,280,280,280,280,280,280,280,280,280,280
POST,/api/v1/statuses/114565720602125809/unreblog,1,0,166.3876599923242,166.3876599923242,166.3876599923242,166.3876599923242,1774.0,0.001087187000297084,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565720692179164,1,0,305.78341500950046,305.78341500950046,305.78341500950046,305.78341500950046,1786.0,0.001087187000297084,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/api/v1/statuses/114565720692179164/context,1,0,128.8983879785519,128.8983879785519,128.8983879785519,128.8983879785519,33.0,0.001087187000297084,0.0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565720692179164/favourite,1,0,387.74755800841376,387.74755800841376,387.74755800841376,387.74755800841376,1786.0,0.001087187000297084,0.0,390,390,390,390,390,390,390,390,390,390,390
POST,/api/v1/statuses/114565720692179164/reblog,1,0,560.7778549892828,560.7778549892828,560.7778549892828,560.7778549892828,3279.0,0.001087187000297084,0.0,560,560,560,560,560,560,560,560,560,560,560
POST,/api/v1/statuses/114565720692179164/unfavourite,1,0,568.3895580004901,568.3895580004901,568.3895580004901,568.3895580004901,1787.0,0.001087187000297084,0.0,570,570,570,570,570,570,570,570,570,570,570
POST,/api/v1/statuses/114565720692179164/unreblog,2,0,353.88385399710387,393.87726750283036,353.88385399710387,433.87068100855686,1788.0,0.002174374000594168,0.0,430,430,430,430,430,430,430,430,430,430,430
POST,/api/v1/statuses/114565720910236821/reblog,1,0,849.0177160128951,849.0177160128951,849.0177160128951,849.0177160128951,3262.0,0.001087187000297084,0.0,850,850,850,850,850,850,850,850,850,850,850
POST,/api/v1/statuses/114565720910236821/unfavourite,1,0,431.88035499770194,431.88035499770194,431.88035499770194,431.88035499770194,1779.0,0.001087187000297084,0.0,430,430,430,430,430,430,430,430,430,430,430
POST,/api/v1/statuses/114565720915619742/bookmark,1,0,154.17630999581888,154.17630999581888,154.17630999581888,154.17630999581888,1783.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565720915619742/context,3,0,130.0,132.74226666544564,121.09971299651079,142.97050598543137,33.0,0.0032615610008912524,0.0,130,130,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565720915619742/favourite,1,0,455.04221197916195,455.04221197916195,455.04221197916195,455.04221197916195,1782.0,0.001087187000297084,0.0,460,460,460,460,460,460,460,460,460,460,460
POST,/api/v1/statuses/114565720915619742/unbookmark,1,0,309.82672100071795,309.82672100071795,309.82672100071795,309.82672100071795,1783.0,0.001087187000297084,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/api/v1/statuses/114565720956602477,2,0,140.0,152.128884990816,139.78059898363426,164.47717099799775,1791.0,0.002174374000594168,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565720956602477/bookmark,4,0,170.0,166.92525974212913,138.11312601319514,184.02157598757185,1789.75,0.004348748001188336,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/statuses/114565720956602477/context,2,0,180.0,226.53842449653894,177.01269700773992,276.06415198533796,4749.0,0.002174374000594168,0.0,280,280,280,280,280,280,280,280,280,280,280
POST,/api/v1/statuses/114565720956602477/favourite,4,0,170.0,218.59840150136733,150.3675270068925,366.2834959977772,1790.0,0.004348748001188336,0.0,190,190,370,370,370,370,370,370,370,370,370
POST,/api/v1/statuses/114565720956602477/reblog,2,0,530.0,885.5420999898342,527.1993349888362,1243.8848649908323,3270.0,0.002174374000594168,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/api/v1/statuses/114565720956602477/unbookmark,5,0,440.0,827.4764063942712,154.28128399071284,1693.8615159888286,1790.2,0.0054359350014854205,0.0,440,1500,1500,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/statuses/114565720956602477/unfavourite,2,0,150.0,151.74949300126173,145.29353901161812,158.20544699090533,1791.0,0.002174374000594168,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565720956602477/unreblog,1,0,291.8280670128297,291.8280670128297,291.8280670128297,291.8280670128297,1791.0,0.001087187000297084,0.0,290,290,290,290,290,290,290,290,290,290,290
POST,/api/v1/statuses/114565720960280594/bookmark,1,0,221.6811099788174,221.6811099788174,221.6811099788174,221.6811099788174,1784.0,0.001087187000297084,0.0,220,220,220,220,220,220,220,220,220,220,220
POST,/api/v1/statuses/114565720960280594/unbookmark,1,0,1705.1851360010915,1705.1851360010915,1705.1851360010915,1705.1851360010915,1784.0,0.001087187000297084,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/statuses/114565720983771930/bookmark,3,0,170.0,209.86857731865408,163.78100798465312,299.5113049983047,1774.0,0.0032615610008912524,0.0,170,170,300,300,300,300,300,300,300,300,300
GET,/api/v1/statuses/114565720983771930/context,2,0,141.90389699069783,237.536510991049,141.90389699069783,333.16912499140017,33.0,0.002174374000594168,0.0,330,330,330,330,330,330,330,330,330,330,330
POST,/api/v1/statuses/114565720983771930/favourite,4,0,470.0,499.4860822480405,402.38789800787345,626.874201989267,1774.25,0.004348748001188336,0.0,500,500,630,630,630,630,630,630,630,630,630
POST,/api/v1/statuses/114565720983771930/reblog,2,0,214.80928600067273,426.74959350551944,214.80928600067273,638.6899010103662,3267.0,0.002174374000594168,0.0,640,640,640,640,640,640,640,640,640,640,640
POST,/api/v1/statuses/114565720983771930/unbookmark,3,0,1600.0,1608.2852723290368,1524.5717630023137,1716.073002986377,1774.0,0.0032615610008912524,0.0,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700
POST,/api/v1/statuses/114565720983771930/unfavourite,1,0,561.8786950071808,561.8786950071808,561.8786950071808,561.8786950071808,1775.0,0.001087187000297084,0.0,560,560,560,560,560,560,560,560,560,560,560
POST,/api/v1/statuses/114565720983771930/unreblog,2,0,150.0,178.55993600096554,145.9415100107435,211.17836199118756,1776.0,0.002174374000594168,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565720985003302/favourite,2,0,412.8478220081888,646.6685595078161,412.8478220081888,880.4892970074434,1771.0,0.002174374000594168,0.0,880,880,880,880,880,880,880,880,880,880,880
POST,/api/v1/statuses/114565720985003302/reblog,1,0,192.1725659922231,192.1725659922231,192.1725659922231,192.1725659922231,3251.0,0.001087187000297084,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565720985003302/unbookmark,1,0,288.48515497520566,288.48515497520566,288.48515497520566,288.48515497520566,1772.0,0.001087187000297084,0.0,290,290,290,290,290,290,290,290,290,290,290
POST,/api/v1/statuses/114565720985003302/unfavourite,1,0,175.1935450010933,175.1935450010933,175.1935450010933,175.1935450010933,1772.0,0.001087187000297084,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/statuses/114565721014082997,1,0,221.56278399052098,221.56278399052098,221.56278399052098,221.56278399052098,1777.0,0.001087187000297084,0.0,220,220,220,220,220,220,220,220,220,220,220
POST,/api/v1/statuses/114565721014082997/unfavourite,1,0,614.1467579873279,614.1467579873279,614.1467579873279,614.1467579873279,1777.0,0.001087187000297084,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/api/v1/statuses/114565721022820724,2,0,159.72087500267662,158.40456199657638,157.08824899047613,159.72087500267662,1777.0,0.002174374000594168,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565721022820724/favourite,4,0,190.0,346.4845467460691,178.90166101278737,521.9776669982821,1777.0,0.004348748001188336,0.0,500,500,520,520,520,520,520,520,520,520,520
POST,/api/v1/statuses/114565721022820724/unbookmark,1,0,517.8666840074584,517.8666840074584,517.8666840074584,517.8666840074584,1777.0,0.001087187000297084,0.0,520,520,520,520,520,520,520,520,520,520,520
POST,/api/v1/statuses/114565721022820724/unfavourite,1,0,194.4469359877985,194.4469359877985,194.4469359877985,194.4469359877985,1778.0,0.001087187000297084,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565721022820724/unreblog,1,0,144.55178199568763,144.55178199568763,144.55178199568763,144.55178199568763,1778.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565721029181909/reblog,1,0,200.77190999290906,200.77190999290906,200.77190999290906,200.77190999290906,3278.0,0.001087187000297084,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/v1/statuses/114565721139327506,1,0,510.9816589974798,510.9816589974798,510.9816589974798,510.9816589974798,1784.0,0.001087187000297084,0.0,510,510,510,510,510,510,510,510,510,510,510
POST,/api/v1/statuses/114565721139327506/bookmark,1,0,809.2817970027681,809.2817970027681,809.2817970027681,809.2817970027681,1784.0,0.001087187000297084,0.0,810,810,810,810,810,810,810,810,810,810,810
POST,/api/v1/statuses/114565721139327506/favourite,3,0,190.0,197.33675967048234,132.4741140124388,266.90279398462735,1784.6666666666667,0.0032615610008912524,0.0,190,190,270,270,270,270,270,270,270,270,270
POST,/api/v1/statuses/114565721139327506/unbookmark,1,0,1433.3653989888262,1433.3653989888262,1433.3653989888262,1433.3653989888262,1785.0,0.001087187000297084,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/statuses/114565721159402612,1,0,434.2764370085206,434.2764370085206,434.2764370085206,434.2764370085206,1777.0,0.001087187000297084,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/api/v1/statuses/114565721159402612/context,1,0,313.51840900606476,313.51840900606476,313.51840900606476,313.51840900606476,33.0,0.001087187000297084,0.0,310,310,310,310,310,310,310,310,310,310,310
POST,/api/v1/statuses/114565721159402612/favourite,1,0,601.5644240251277,601.5644240251277,601.5644240251277,601.5644240251277,1777.0,0.001087187000297084,0.0,600,600,600,600,600,600,600,600,600,600,600
POST,/api/v1/statuses/114565721159402612/unreblog,2,0,210.0,403.64873700309545,209.66547398711555,597.6320000190753,1778.0,0.002174374000594168,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/api/v1/statuses/114565721220271206,2,0,320.0,364.7633900109213,317.4873010138981,412.03947900794446,1783.5,0.002174374000594168,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/api/v1/statuses/114565721220271206/context,1,0,141.7354609875474,141.7354609875474,141.7354609875474,141.7354609875474,33.0,0.001087187000297084,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565721220271206/favourite,3,0,220.0,243.6564330031009,148.86146600474603,357.60707399458624,1783.0,0.0032615610008912524,0.0,220,220,360,360,360,360,360,360,360,360,360
POST,/api/v1/statuses/114565721220271206/reblog,3,0,540.0,568.6490346658198,428.96633700001985,738.7570310092997,3267.0,0.0032615610008912524,0.0,540,540,740,740,740,740,740,740,740,740,740
POST,/api/v1/statuses/114565721220271206/unbookmark,3,0,210.0,357.9643433234499,149.20329398592003,717.5948059884831,1783.0,0.0032615610008912524,0.0,210,210,720,720,720,720,720,720,720,720,720
POST,/api/v1/statuses/114565721220271206/unfavourite,4,0,160.0,275.2794547486701,142.69326798967086,525.9260180173442,1784.0,0.004348748001188336,0.0,270,270,530,530,530,530,530,530,530,530,530
POST,/api/v1/statuses/114565721220271206/unreblog,1,0,146.3365699746646,146.3365699746646,146.3365699746646,146.3365699746646,1785.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565721329026853,1,0,148.97867999388836,148.97867999388836,148.97867999388836,148.97867999388836,1777.0,0.001087187000297084,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565721329026853/favourite,2,0,260.0,274.8188289842801,255.1654199778568,294.47223799070343,1777.5,0.002174374000594168,0.0,290,290,290,290,290,290,290,290,290,290,290
POST,/api/v1/statuses/114565721329026853/reblog,1,0,554.3575350020546,554.3575350020546,554.3575350020546,554.3575350020546,3269.0,0.001087187000297084,0.0,550,550,550,550,550,550,550,550,550,550,550
